Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-06-20,2018,6,20,Wednesday,24,2018-24,1742.5,1762.93,1741.36,1750.08,4332600,1750.08,0.008819519765865591,1700.9578571428576,1597.200600000002
2018-06-21,2018,6,21,Thursday,24,2018-24,1760.0,1763.1,1717.56,1730.22,4941100,1730.22,-0.011348044575251293,1707.2921428571433,1603.264000000002
2018-06-22,2018,6,22,Friday,24,2018-24,1742.62,1743.0,1711.9,1715.67,4075100,1715.67,-0.008409293040294585,1710.8921428571434,1608.607400000002
2018-06-25,2018,6,25,Monday,25,2018-25,1702.51,1705.0,1646.31,1663.15,7511200,1663.15,-0.030611958118984428,1708.520714285715,1613.254600000002
2018-06-26,2018,6,26,Tuesday,25,2018-25,1672.37,1701.57,1663.34,1691.09,4386600,1691.09,0.01679941135562535,1708.187857142858,1618.2464000000018
2018-06-27,2018,6,27,Wednesday,25,2018-25,1708.11,1711.95,1660.0,1660.51,4872200,1660.51,-0.018082985927868056,1706.1314285714293,1621.3800000000017
2018-06-28,2018,6,28,Thursday,25,2018-25,1672.54,1705.5,1661.17,1701.45,4529700,1701.45,0.024655040418593233,1707.378571428572,1624.8522000000019
2018-06-29,2018,6,29,Friday,25,2018-25,1717.0,1723.41,1694.32,1699.8,4543500,1699.8,-0.0009697037180632639,1708.1414285714293,1627.7100000000019
2018-07-02,2018,7,2,Monday,26,2018-26,1682.7,1713.89,1678.06,1713.78,3185700,1713.78,0.008224485273069737,1709.2150000000006,1631.4358000000016
2018-07-03,2018,7,3,Tuesday,26,2018-26,1723.96,1725.0,1692.48,1693.96,2177300,1693.96,-0.011565118055148926,1708.4364285714291,1634.9578000000017
2018-07-05,2018,7,5,Thursday,26,2018-26,1705.38,1710.69,1682.15,1699.73,2983100,1699.73,0.003406231353931588,1706.7128571428577,1639.7506000000017
2018-07-06,2018,7,6,Friday,26,2018-26,1696.0,1715.27,1691.67,1710.63,2650300,1710.63,0.006412797643927215,1706.3314285714291,1644.7598000000019
2018-07-09,2018,7,9,Monday,27,2018-27,1724.05,1739.56,1716.23,1739.02,3012000,1739.02,0.016596233298493024,1707.4192857142862,1649.1810000000019
2018-07-10,2018,7,10,Tuesday,27,2018-27,1738.53,1750.0,1731.0,1743.07,3002900,1743.07,0.002328855741927649,1708.0114285714292,1652.590000000002
2018-07-11,2018,7,11,Wednesday,27,2018-27,1737.99,1756.96,1734.0,1755.0,3209800,1755.0,0.0068442770964733946,1708.3628571428578,1656.367400000002
2018-07-12,2018,7,12,Thursday,27,2018-27,1764.51,1798.0,1762.18,1796.62,4532700,1796.62,0.023715096932870328,1713.1057142857148,1660.654600000002
2018-07-13,2018,7,13,Friday,27,2018-27,1803.93,1815.3,1795.23,1813.03,4383200,1813.03,0.009133836996296552,1720.0600000000002,1665.521600000002
2018-07-16,2018,7,16,Monday,28,2018-28,1821.95,1841.95,1814.45,1822.49,5466200,1822.49,0.005217762962905104,1731.4414285714288,1670.529800000002
2018-07-17,2018,7,17,Tuesday,28,2018-28,1811.56,1851.69,1797.38,1843.93,5682900,1843.93,0.011764159798652862,1742.3585714285716,1675.7894000000022
2018-07-18,2018,7,18,Wednesday,28,2018-28,1848.0,1858.88,1831.27,1842.92,4861900,1842.92,-0.0005477484157234702,1755.3878571428575,1680.645000000002
2018-07-19,2018,7,19,Thursday,28,2018-28,1829.46,1841.0,1811.27,1812.97,4676900,1812.97,-0.016251423028679324,1763.3535714285717,1685.0566000000022
2018-07-20,2018,7,20,Friday,28,2018-28,1825.01,1834.84,1810.06,1813.7,3884400,1813.7,0.000402643441726136,1771.489285714286,1689.170600000002
2018-07-23,2018,7,23,Monday,29,2018-29,1812.21,1819.0,1769.99,1802.0,3888500,1802.0,-0.006450874723967104,1777.7907142857148,1693.029000000002
2018-07-24,2018,7,24,Tuesday,29,2018-29,1829.01,1840.0,1809.38,1829.24,4278700,1829.24,0.01511653176158445,1787.453571428572,1697.555600000002
2018-07-25,2018,7,25,Wednesday,29,2018-29,1829.3,1863.84,1822.64,1863.61,3738200,1863.61,0.01878922137099348,1799.1592857142864,1702.797000000002
2018-07-26,2018,7,26,Thursday,29,2018-29,1839.0,1844.68,1804.5,1808.0,9924400,1808.0,-0.029839926695322982,1806.1142857142863,1707.4346000000023
2018-07-27,2018,7,27,Friday,29,2018-29,1876.05,1880.05,1806.53,1817.27,9681000,1817.27,0.005127223192063157,1811.703571428572,1712.0344000000023
2018-07-30,2018,7,30,Monday,30,2018-30,1827.33,1829.5,1766.02,1779.22,6562300,1779.22,-0.020938027051114694,1814.2857142857151,1715.9836000000025
2018-07-31,2018,7,31,Tuesday,30,2018-30,1786.49,1801.83,1739.32,1777.44,5738700,1777.44,-0.0010004548769602106,1815.888571428572,1720.0450000000026
2018-08-01,2018,8,1,Wednesday,30,2018-30,1784.0,1798.44,1776.02,1797.17,4153100,1797.17,0.01110029209957597,1815.9278571428579,1724.2792000000024
2018-08-02,2018,8,2,Thursday,30,2018-30,1788.77,1836.56,1786.0,1834.33,4354700,1834.33,0.020676903799152102,1817.4492857142864,1729.3378000000025
2018-08-03,2018,8,3,Friday,30,2018-30,1837.74,1841.0,1821.5,1823.29,3460500,1823.29,-0.0060185011730018445,1817.506428571429,1733.7664000000025
2018-08-06,2018,8,6,Monday,31,2018-31,1825.81,1847.77,1818.92,1847.75,3391800,1847.75,0.013415287975837797,1817.7792857142863,1738.6600000000024
2018-08-07,2018,8,7,Tuesday,31,2018-31,1854.53,1869.72,1846.27,1862.48,3377500,1862.48,0.00797184709443921,1819.1764285714291,1743.7066000000023
2018-08-08,2018,8,8,Wednesday,31,2018-31,1861.0,1891.51,1854.5,1886.52,3963000,1886.52,0.012907542263326466,1824.4300000000005,1749.1796000000024
2018-08-09,2018,8,9,Thursday,31,2018-31,1882.0,1914.57,1877.48,1898.52,4860400,1898.52,0.006360918450778907,1830.488571428572,1754.6522000000027
2018-08-10,2018,8,10,Friday,31,2018-31,1888.51,1899.5,1878.21,1886.3,3639900,1886.3,-0.006436577216679673,1836.5100000000004,1759.7858000000028
2018-08-13,2018,8,13,Monday,32,2018-32,1898.5,1925.0,1893.67,1896.2,5531500,1896.2,0.005248317917343259,1841.2928571428577,1764.8790000000029
2018-08-14,2018,8,14,Tuesday,32,2018-32,1919.39,1921.01,1900.0,1919.65,3986100,1919.65,0.012366877885264804,1845.2957142857147,1769.9666000000027
2018-08-15,2018,8,15,Wednesday,32,2018-32,1909.55,1916.21,1869.79,1882.62,7700700,1882.62,-0.019289989751219205,1850.6257142857146,1773.6920000000025
2018-08-16,2018,8,16,Thursday,32,2018-32,1903.94,1905.0,1883.55,1886.52,3957100,1886.52,0.002071594067936111,1855.5721428571433,1777.5074000000025
2018-08-17,2018,8,17,Friday,32,2018-32,1885.8,1888.0,1855.55,1882.22,4104300,1882.22,-0.0022793549941725333,1862.9292857142862,1781.3658000000025
2018-08-20,2018,8,20,Monday,33,2018-33,1890.57,1891.75,1866.06,1876.71,2862000,1876.71,-0.002927399481138626,1870.0200000000004,1785.2202000000025
2018-08-21,2018,8,21,Tuesday,33,2018-33,1880.0,1897.75,1874.41,1883.42,3105600,1883.42,0.0035754502014049283,1876.1807142857147,1789.1062000000027
2018-08-22,2018,8,22,Wednesday,33,2018-33,1876.64,1905.8,1876.64,1904.9,3080500,1904.9,0.011404774276350338,1881.221428571429,1793.2292000000025
2018-08-23,2018,8,23,Thursday,33,2018-33,1907.17,1919.5,1900.76,1902.9,3563000,1902.9,-0.0010499238670623745,1886.9078571428577,1797.1900000000023
2018-08-24,2018,8,24,Friday,33,2018-33,1910.51,1916.01,1902.54,1905.39,2800900,1905.39,0.0013085239384247327,1891.0250000000003,1800.8206000000023
2018-08-27,2018,8,27,Monday,34,2018-34,1915.0,1927.7,1909.28,1927.68,3569000,1927.68,0.0116984128662041,1895.6821428571434,1805.0548000000022
2018-08-28,2018,8,28,Tuesday,34,2018-34,1937.73,1941.78,1928.82,1932.82,3100700,1932.82,0.002666361862400546,1898.989285714286,1809.2354000000023
2018-08-29,2018,8,29,Wednesday,34,2018-34,1953.45,1998.69,1948.94,1998.1,6531800,1998.1,0.03377450104558899,1906.1021428571432,1814.5018000000025
2018-08-30,2018,8,30,Thursday,34,2018-34,1997.42,2025.57,1986.9,2002.38,7277300,2002.38,0.0021420496217261498,1914.393571428572,1819.5478000000026
2018-08-31,2018,8,31,Friday,34,2018-34,2007.0,2022.38,2004.74,2012.71,4204400,2012.71,0.005158838996343285,1922.7157142857145,1825.1976000000027
2018-09-04,2018,9,4,Tuesday,35,2018-35,2026.5,2050.5,2013.0,2039.51,5721100,2039.51,0.013315405273615077,1931.277142857143,1831.6744000000026
2018-09-05,2018,9,5,Wednesday,35,2018-35,2038.11,2040.38,1989.89,1994.82,8220600,1994.82,-0.021912156970339214,1939.2914285714287,1838.307800000003
2018-09-06,2018,9,6,Thursday,35,2018-35,2006.51,2007.5,1935.21,1958.31,7488700,1958.31,-0.018302347418989506,1944.419285714286,1843.652200000003
2018-09-07,2018,9,7,Friday,35,2018-35,1938.71,1975.2,1937.35,1952.07,4892600,1952.07,-0.0031864781970064593,1949.4085714285716,1849.4834000000033
2018-09-10,2018,9,10,Monday,36,2018-36,1971.0,1973.04,1931.52,1939.01,4544800,1939.01,-0.006690301517250807,1953.8585714285714,1854.2346000000032
2018-09-11,2018,9,11,Tuesday,36,2018-36,1928.27,1988.88,1917.0,1987.15,5033600,1987.15,0.024827109920003032,1961.267857142857,1859.981600000003
2018-09-12,2018,9,12,Wednesday,36,2018-36,1994.0,2000.0,1962.44,1990.0,4414000,1990.0,0.0014342025266953495,1967.3464285714285,1865.506000000003
2018-09-13,2018,9,13,Thursday,36,2018-36,2000.0,2008.76,1982.03,1989.87,3621500,1989.87,-6.53290868404266e-05,1973.5585714285712,1871.4242000000027
2018-09-14,2018,9,14,Friday,36,2018-36,1992.93,1993.65,1959.22,1970.19,3642000,1970.19,-0.00989012033913228,1978.1871428571426,1876.833400000003
2018-09-17,2018,9,17,Monday,37,2018-37,1954.73,1956.82,1887.41,1908.03,7050200,1908.03,-0.031550212902319186,1976.783571428571,1880.7814000000028
2018-09-18,2018,9,18,Tuesday,37,2018-37,1918.65,1958.2,1915.44,1941.05,4268700,1941.05,0.017305817531298562,1977.3714285714282,1884.8220000000028
2018-09-19,2018,9,19,Wednesday,37,2018-37,1940.5,1940.83,1904.9,1926.42,4056800,1926.42,-0.007537160049863267,1972.2514285714283,1888.4890000000025
2018-09-20,2018,9,20,Thursday,37,2018-37,1938.58,1955.0,1932.25,1944.3,3154900,1944.3,0.009281467423996492,1968.1028571428567,1892.2750000000026
2018-09-21,2018,9,21,Friday,37,2018-37,1954.22,1957.31,1910.5,1915.01,6855900,1915.01,-0.01506456736456585,1961.1242857142854,1894.6428000000026
2018-09-24,2018,9,24,Monday,38,2018-38,1903.79,1936.88,1865.0,1934.36,4213700,1934.36,0.010104373077562068,1953.6135714285713,1897.0694000000026
2018-09-25,2018,9,25,Tuesday,38,2018-38,1942.9,1975.91,1938.85,1974.55,4538400,1974.55,0.0207769307579313,1952.165714285714,1900.1106000000027
2018-09-26,2018,9,26,Wednesday,38,2018-38,1968.5,1995.25,1961.52,1974.85,4313500,1974.85,0.0001518962550433045,1953.3471428571424,1902.7290000000028
2018-09-27,2018,9,27,Thursday,38,2018-38,1993.24,2016.16,1988.58,2012.98,4329400,2012.98,0.019307798239964757,1957.6978571428567,1906.1302000000028
2018-09-28,2018,9,28,Friday,38,2018-38,2004.41,2026.52,1996.46,2003.0,4085100,2003.0,-0.00495781406948026,1962.268571428571,1909.9308000000028
2018-10-01,2018,10,1,Monday,39,2018-39,2021.99,2033.19,2003.6,2004.36,3460500,2004.36,0.0006789742144595046,1963.4978571428567,1913.7440000000029
2018-10-02,2018,10,2,Tuesday,39,2018-39,1999.99,2013.39,1965.77,1971.31,5400700,1971.31,-0.016489017441652654,1962.1628571428569,1917.1302000000028
2018-10-03,2018,10,3,Wednesday,39,2018-39,1981.7,1989.7,1949.81,1952.76,5253100,1952.76,-0.009410010742479491,1959.5121428571424,1919.6006000000025
2018-10-04,2018,10,4,Thursday,39,2018-39,1949.0,1956.0,1896.57,1909.42,7257000,1909.42,-0.022194210043001816,1955.1714285714284,1920.5168000000026
2018-10-05,2018,10,5,Friday,39,2018-39,1917.99,1929.08,1862.83,1889.65,6822300,1889.65,-0.010353939456087646,1953.8585714285714,1922.1498000000024
2018-10-08,2018,10,8,Monday,40,2018-40,1874.0,1902.0,1830.66,1864.42,7393200,1864.42,-0.013351668373921877,1948.3850000000002,1923.0928000000024
2018-10-09,2018,10,9,Tuesday,40,2018-40,1859.99,1896.68,1852.32,1870.32,4772900,1870.32,0.003164470561722421,1944.3778571428572,1924.9148000000025
2018-10-10,2018,10,10,Wednesday,40,2018-40,1857.89,1858.56,1754.41,1755.25,10988900,1755.25,-0.06152420419692095,1930.8742857142859,1924.4710000000023
2018-10-11,2018,10,11,Thursday,40,2018-40,1724.0,1755.4,1685.1,1719.36,13935900,1719.36,-0.020447238084852604,1916.899285714286,1922.9148000000025
2018-10-12,2018,10,12,Friday,40,2018-40,1808.0,1808.95,1742.53,1788.61,9444600,1788.61,0.040276614897397645,1906.4885714285717,1922.0004000000024
2018-10-15,2018,10,15,Monday,41,2018-41,1795.0,1795.05,1734.23,1760.95,6437200,1760.95,-0.01546454196623015,1891.231428571429,1920.7536000000025
2018-10-16,2018,10,16,Tuesday,41,2018-41,1783.5,1823.88,1761.55,1819.96,5859900,1819.96,0.03351032760832018,1880.1678571428577,1920.1978000000026
2018-10-17,2018,10,17,Wednesday,41,2018-41,1842.79,1845.0,1807.0,1831.73,5295200,1831.73,0.006467185973249023,1867.221428571429,1919.5828000000026
2018-10-18,2018,10,18,Thursday,41,2018-41,1821.49,1830.15,1767.87,1770.72,5874000,1770.72,-0.03330731626176264,1850.6300000000006,1917.2668000000026
2018-10-19,2018,10,19,Friday,41,2018-41,1785.16,1809.1,1753.0,1764.03,5907200,1764.03,-0.003778091125043015,1833.4635714285719,1914.5770000000025
2018-10-22,2018,10,22,Monday,42,2018-42,1784.0,1809.5,1756.0,1789.3,4500000,1789.3,0.01432516403438,1820.4628571428573,1912.6370000000024
2018-10-23,2018,10,23,Tuesday,42,2018-42,1742.24,1776.34,1714.0,1768.7,6723900,1768.7,-0.011512936396409157,1807.3157142857146,1910.0870000000025
2018-10-24,2018,10,24,Wednesday,42,2018-42,1773.7,1777.71,1656.56,1664.2,6928400,1664.2,-0.059082943905076846,1789.8000000000004,1904.9780000000026
2018-10-25,2018,10,25,Thursday,42,2018-42,1703.34,1794.81,1692.01,1782.17,10285700,1782.17,0.07088697045710579,1782.1228571428571,1902.9690000000026
2018-10-26,2018,10,26,Friday,42,2018-42,1649.59,1698.46,1603.0,1642.81,14963800,1642.81,-0.07819679487096065,1766.2935714285716,1898.0948000000024
2018-10-29,2018,10,29,Monday,43,2018-43,1660.0,1665.74,1495.0,1538.88,13866100,1538.88,-0.06326358495753426,1742.6192857142858,1891.2280000000026
2018-10-30,2018,10,30,Tuesday,43,2018-43,1486.16,1540.99,1476.36,1530.42,12460100,1530.42,-0.0054974792775634995,1726.5600000000002,1884.3022000000024
2018-10-31,2018,10,31,Wednesday,43,2018-43,1569.99,1623.91,1565.09,1598.01,9390200,1598.01,0.04416432344029575,1717.892142857143,1878.5940000000023
2018-11-01,2018,11,1,Thursday,43,2018-43,1623.53,1670.45,1598.44,1665.53,8135500,1665.53,0.04225256357508855,1709.1007142857143,1873.8066000000024
2018-11-02,2018,11,2,Friday,43,2018-43,1678.59,1697.44,1651.83,1665.53,6955500,1665.53,0.0,1702.2849999999999,1869.0592000000024
2018-11-05,2018,11,5,Monday,44,2018-44,1657.57,1658.09,1596.36,1627.8,5624700,1627.8,-0.022653437527438758,1688.5592857142856,1863.5074000000025
2018-11-06,2018,11,6,Tuesday,44,2018-44,1618.35,1665.0,1614.55,1642.81,4257400,1642.81,0.009221040247806123,1675.065,1857.8100000000027
2018-11-07,2018,11,7,Wednesday,44,2018-44,1673.0,1759.23,1664.08,1755.49,8192200,1755.49,0.06858975025821268,1673.9771428571428,1854.2634000000025
2018-11-08,2018,11,8,Thursday,44,2018-44,1755.0,1784.0,1725.11,1754.91,6534900,1754.91,-0.00033036705302436076,1673.3257142857144,1849.3996000000025
2018-11-09,2018,11,9,Friday,44,2018-44,1732.5,1743.92,1701.87,1712.43,5902200,1712.43,-0.024206357956467417,1667.8350000000003,1843.6006000000023
2018-11-12,2018,11,12,Monday,45,2018-45,1698.24,1708.55,1630.01,1636.85,6806200,1636.85,-0.04413615491109457,1658.4171428571428,1836.0834000000023
2018-11-13,2018,11,13,Tuesday,45,2018-45,1649.29,1677.06,1613.75,1631.17,5933300,1631.17,-0.003470038015299326,1656.0578571428573,1827.9166000000023
2018-11-14,2018,11,14,Wednesday,45,2018-45,1656.32,1673.0,1597.07,1599.01,6486900,1599.01,-0.019715929862163195,1642.9750000000001,1820.0004000000022
2018-11-15,2018,11,15,Thursday,45,2018-45,1581.01,1624.82,1546.51,1619.44,8427300,1619.44,0.012776612726532965,1641.3057142857142,1813.2230000000022
2018-11-16,2018,11,16,Friday,45,2018-45,1587.5,1614.48,1573.12,1593.41,6066100,1593.41,-0.01607340078568109,1645.2007142857142,1806.049800000002
2018-11-19,2018,11,19,Monday,46,2018-46,1577.01,1581.19,1503.36,1512.29,7790000,1512.29,-0.05090968010562913,1643.9057142857143,1797.515400000002
2018-11-20,2018,11,20,Tuesday,46,2018-46,1437.5,1534.75,1420.0,1495.46,10878800,1495.46,-0.011128869258064666,1636.5807142857143,1787.6816000000024
2018-11-21,2018,11,21,Wednesday,46,2018-46,1542.99,1550.0,1515.0,1516.73,5716800,1516.73,0.014223061858450459,1625.952142857143,1778.2162000000023
2018-11-23,2018,11,23,Friday,46,2018-46,1517.0,1536.2,1501.81,1502.06,2707600,1502.06,-0.009672072197363879,1614.2757142857147,1768.4600000000023
2018-11-26,2018,11,26,Monday,47,2018-47,1539.0,1584.81,1524.22,1581.33,6257700,1581.33,0.05277411978796054,1610.956428571429,1760.6828000000023
2018-11-27,2018,11,27,Tuesday,47,2018-47,1575.99,1597.65,1558.01,1581.42,5783200,1581.42,5.696969837321042e-05,1606.571428571429,1754.1506000000022
2018-11-28,2018,11,28,Wednesday,47,2018-47,1613.92,1681.45,1601.22,1677.75,8458700,1677.75,0.060913579806642915,1601.0185714285715,1748.8846000000021
2018-11-29,2018,11,29,Thursday,47,2018-47,1674.99,1689.99,1652.33,1673.57,6613200,1673.57,-0.0024914639910221803,1595.2085714285715,1743.8276000000023
2018-11-30,2018,11,30,Friday,47,2018-47,1679.5,1696.0,1666.5,1690.17,5761800,1690.17,0.009918974520938706,1593.6185714285716,1738.7450000000024
2018-12-03,2018,12,3,Monday,48,2018-48,1769.46,1778.34,1730.0,1772.36,6862300,1772.36,0.04862820856438588,1603.2978571428575,1735.8920000000026
2018-12-04,2018,12,4,Tuesday,48,2018-48,1756.0,1770.34,1665.0,1668.4,8694500,1668.4,-0.058656233381887524,1605.9571428571435,1730.5728000000024
2018-12-06,2018,12,6,Thursday,48,2018-48,1614.87,1701.05,1609.85,1699.19,8789400,1699.19,0.018454756977722253,1613.1128571428578,1725.0656000000024
2018-12-07,2018,12,7,Friday,48,2018-48,1705.07,1718.93,1625.46,1629.13,7576100,1629.13,-0.04123137432502444,1613.8050000000007,1718.1512000000023
2018-12-10,2018,12,10,Monday,49,2018-49,1623.84,1657.99,1590.87,1641.03,7494800,1641.03,0.007304527188374044,1617.2064285714293,1710.7122000000024
2018-12-11,2018,12,11,Tuesday,49,2018-49,1678.0,1679.47,1619.6,1643.24,6244700,1643.24,0.0013466913450979057,1626.5600000000009,1703.5170000000026
2018-12-12,2018,12,12,Wednesday,49,2018-49,1669.0,1704.99,1660.27,1663.54,6598000,1663.54,0.012353672591201681,1638.565714285715,1696.7006000000024
2018-12-13,2018,12,13,Thursday,49,2018-49,1680.0,1692.12,1641.5,1658.38,5271300,1658.38,-0.0031018394859888554,1648.6835714285723,1690.4420000000025
2018-12-14,2018,12,14,Friday,49,2018-49,1638.0,1642.57,1585.0,1591.91,6367200,1591.91,-0.04008126636079534,1655.1014285714296,1683.2250000000026
2018-12-17,2018,12,17,Monday,50,2018-50,1566.0,1576.13,1505.01,1520.91,8829800,1520.91,-0.044600510377828195,1650.7857142857154,1675.4548000000027
2018-12-18,2018,12,18,Tuesday,50,2018-50,1540.0,1567.55,1523.01,1551.48,6523000,1551.48,0.020099772900473045,1648.6471428571438,1668.6914000000027
2018-12-19,2018,12,19,Wednesday,50,2018-50,1543.05,1584.53,1483.18,1495.08,8792200,1495.08,-0.03635240230236314,1635.5992857142867,1661.304600000003
2018-12-20,2018,12,20,Thursday,50,2018-50,1484.0,1509.5,1432.69,1460.83,9991800,1460.83,-0.02290847379853922,1620.4035714285726,1653.1148000000028
2018-12-21,2018,12,21,Friday,50,2018-50,1464.99,1480.0,1363.96,1377.45,13640300,1377.45,-0.05707714613684378,1598.0664285714297,1645.5588000000027
2018-12-24,2018,12,24,Monday,51,2018-51,1346.0,1396.03,1307.0,1343.96,7220000,1343.96,-0.024313035987901577,1567.4664285714296,1638.0508000000027
2018-12-26,2018,12,26,Wednesday,51,2018-51,1368.89,1473.16,1363.01,1470.9,10411800,1470.9,0.09445226581602428,1553.3592857142867,1631.6966000000027
2018-12-27,2018,12,27,Thursday,51,2018-51,1454.2,1469.0,1390.31,1461.64,9722000,1461.64,-0.006295471896068383,1536.3914285714295,1625.7104000000027
2018-12-28,2018,12,28,Friday,51,2018-51,1473.35,1513.47,1449.0,1478.02,8829000,1478.02,0.011206593086295902,1525.5978571428582,1618.8716000000027
2018-12-31,2018,12,31,Monday,52,2018-52,1510.8,1520.76,1487.0,1501.97,6954500,1501.97,0.01620407765482823,1515.665000000001,1612.2764000000027
2019-01-02,2019,1,2,Wednesday,00,2019-00,1465.2,1553.36,1460.93,1539.13,7983100,1539.13,0.024740863602147556,1508.2285714285724,1607.6446000000028
2019-01-03,2019,1,3,Thursday,00,2019-00,1520.01,1538.0,1497.11,1500.28,6975600,1500.28,-0.025241516611779313,1496.5671428571438,1602.3696000000027
2019-01-04,2019,1,4,Friday,00,2019-00,1530.0,1594.0,1518.31,1575.39,9182600,1575.39,0.050063977314130925,1490.6392857142866,1598.0914000000027
2019-01-07,2019,1,7,Monday,01,2019-01,1602.31,1634.56,1589.19,1629.51,7993200,1629.51,0.034353394787299596,1493.3250000000007,1595.3076000000028
2019-01-08,2019,1,8,Tuesday,01,2019-01,1664.69,1676.61,1616.61,1656.58,8881400,1656.58,0.01661232280061653,1503.0157142857151,1595.1552000000029
2019-01-09,2019,1,9,Wednesday,01,2019-01,1652.98,1667.8,1641.4,1659.42,6348800,1659.42,0.0017144285008670046,1510.7257142857154,1592.7002000000027
2019-01-10,2019,1,10,Thursday,01,2019-01,1641.01,1663.25,1621.62,1656.22,6507700,1656.22,-0.0019284287024635693,1522.2357142857156,1592.968400000003
2019-01-11,2019,1,11,Friday,01,2019-01,1640.55,1660.29,1636.22,1640.56,4686200,1640.56,-0.009455212705065219,1535.073571428573,1595.0020000000027
2019-01-14,2019,1,14,Monday,02,2019-02,1615.0,1648.2,1595.15,1617.21,6005900,1617.21,-0.014233003865926852,1552.199285714287,1596.7378000000028
2019-01-15,2019,1,15,Tuesday,02,2019-02,1632.0,1675.16,1626.01,1674.56,5998500,1674.56,0.03546236978592687,1575.813571428573,1598.268800000003
2019-01-16,2019,1,16,Wednesday,02,2019-02,1684.22,1705.0,1675.88,1683.78,6366900,1683.78,0.005505906256278337,1591.019285714287,1598.633800000003
2019-01-17,2019,1,17,Thursday,02,2019-02,1680.0,1700.17,1677.5,1693.22,4208900,1693.22,0.005606398247989697,1607.5607142857157,1599.187600000003
2019-01-18,2019,1,18,Friday,02,2019-02,1712.0,1716.2,1691.54,1696.2,6020500,1696.2,0.0017599488077810754,1623.1450000000016,1600.5556000000029
2019-01-22,2019,1,22,Tuesday,03,2019-03,1681.0,1681.87,1610.2,1632.17,6416800,1632.17,-0.03774903258446938,1632.4450000000013,1600.3428000000029
2019-01-23,2019,1,23,Wednesday,03,2019-03,1656.0,1657.43,1612.0,1640.02,5225200,1640.02,0.0048095329374888696,1639.6514285714297,1598.033400000003
2019-01-24,2019,1,24,Thursday,03,2019-03,1641.07,1657.26,1631.78,1654.93,4089900,1654.93,0.009091373277229309,1650.6978571428585,1596.0338000000027
2019-01-25,2019,1,25,Friday,03,2019-03,1670.5,1683.48,1661.61,1670.57,4945900,1670.57,0.009450485561643518,1657.49642857143,1595.196600000003
2019-01-28,2019,1,28,Monday,04,2019-04,1643.59,1645.0,1614.09,1637.89,4837700,1637.89,-0.019562145071039372,1658.0950000000014,1595.2174000000027
2019-01-29,2019,1,29,Tuesday,04,2019-04,1631.27,1632.38,1590.72,1593.88,4632800,1593.88,-0.02686994204251958,1653.6164285714299,1594.471600000003
2019-01-30,2019,1,30,Wednesday,04,2019-04,1623.0,1676.95,1619.68,1670.43,5783800,1670.43,0.04802748550305913,1654.4028571428587,1595.9000000000028
2019-01-31,2019,1,31,Thursday,04,2019-04,1692.85,1736.41,1679.08,1718.73,10910300,1718.73,0.028914665807473927,1658.8678571428586,1597.8858000000027
2019-02-01,2019,2,1,Friday,04,2019-04,1638.88,1673.06,1622.01,1626.23,11506200,1626.23,-0.05381880868498756,1657.844285714287,1598.5422000000026
2019-02-04,2019,2,4,Monday,05,2019-05,1623.0,1649.63,1613.5,1633.31,4929100,1633.31,0.0043536758084850025,1658.9942857142871,1600.9626000000028
2019-02-05,2019,2,5,Tuesday,05,2019-05,1643.34,1665.26,1642.5,1658.81,4453100,1658.81,0.015612467373129935,1657.8692857142871,1604.2296000000026
2019-02-06,2019,2,6,Wednesday,05,2019-05,1670.75,1672.26,1633.34,1640.26,3939900,1640.26,-0.0111827443606477,1654.7607142857157,1606.7002000000025
2019-02-07,2019,2,7,Thursday,05,2019-05,1625.0,1625.54,1592.91,1614.37,4626600,1614.37,-0.015784091847814374,1649.1285714285727,1608.9464000000025
2019-02-08,2019,2,8,Friday,05,2019-05,1586.0,1588.59,1566.76,1588.22,5657500,1588.22,-0.016198284465863244,1641.4157142857155,1609.0842000000025
2019-02-11,2019,2,11,Monday,06,2019-06,1600.98,1609.29,1586.0,1591.0,3317300,1591.0,0.001750405704597835,1638.475000000001,1609.2758000000024
2019-02-12,2019,2,12,Tuesday,06,2019-06,1604.0,1639.4,1598.88,1638.01,4858600,1638.01,0.02954746056921742,1638.3314285714296,1608.4810000000025
2019-02-13,2019,2,13,Wednesday,06,2019-06,1647.0,1656.38,1637.11,1640.0,3560300,1640.0,0.0012148828288660596,1637.265000000001,1607.8096000000023
2019-02-14,2019,2,14,Thursday,06,2019-06,1624.5,1637.9,1606.06,1622.65,4120500,1622.65,-0.010579253406059475,1633.842142857144,1606.459200000002
2019-02-15,2019,2,15,Friday,06,2019-06,1627.86,1628.91,1604.5,1607.95,4343900,1607.95,-0.009059299923589892,1631.7035714285726,1603.171000000002
2019-02-19,2019,2,19,Tuesday,07,2019-07,1601.0,1634.0,1600.56,1627.58,3681700,1627.58,0.012208094454996044,1634.1107142857152,1602.3546000000022
2019-02-20,2019,2,20,Wednesday,07,2019-07,1630.0,1634.93,1610.12,1622.1,3337600,1622.1,-0.003366950083382503,1630.6585714285723,1600.8128000000024
2019-02-21,2019,2,21,Thursday,07,2019-07,1619.85,1623.56,1600.91,1619.44,3483400,1619.44,-0.0016398706736473478,1623.5664285714295,1600.6190000000022
